Date,Price,Open,High,Low,Vol.,Change %
06/24/2020,3196.1201,3289.0,3289.0,3196.1201,45124300,-3.11%
06/25/2020,3218.9099,3196.25,3235.3601,3149.6699,44003600,0.71%
06/26/2020,3204.1699,3233.1399,3272.97,3199.8101,37104600,-0.46%
06/29/2020,3232.02,3196.21,3252.3301,3183.1101,38658000,0.87%
06/30/2020,3234.0701,3235.8701,3249.4299,3209.96,41993800,0.06%
07/01/2020,3228.45,3239.8601,3250.5601,3181.1201,34844500,-0.17%
07/02/2020,3320.0901,3239.48,3335.3999,3239.48,54200000,2.84%
07/03/2020,3294.3799,3321.8301,3330.48,3279.0701,28269000,-0.77%
07/06/2020,3350.03,3314.3999,3375.7,3314.3999,43068900,1.69%
07/07/2020,3321.5601,3338.72,3338.72,3299.99,34866600,-0.85%
07/08/2020,3286.0901,3310.8301,3324.8501,3278.1001,38168200,-1.07%
07/09/2020,3261.1699,3291.7,3315.54,3253.5801,33328900,-0.76%
07/10/2020,3296.22,3255.3999,3299.54,3241.29,31875100,1.07%
07/13/2020,3350.0,3311.8201,3353.26,3307.5601,32803300,1.63%
07/14/2020,3321.3899,3330.0801,3330.0801,3277.3999,36816100,-0.85%
07/15/2020,3378.21,3331.8401,3399.71,3331.8401,46656400,1.71%
07/16/2020,3365.3501,3371.05,3376.5801,3340.96,34867400,-0.38%
07/17/2020,3365.6001,3370.51,3375.22,3353.98,40426900,0.01%
07/20/2020,3388.3401,3361.25,3393.4299,3332.6399,31559400,0.68%
07/21/2020,3405.3501,3404.1599,3451.1599,3401.4199,50373700,0.5%
07/22/2020,3370.76,3399.8799,3402.1899,3361.53,37088700,-1.02%
07/23/2020,3371.74,3379.5701,3400.9199,3362.3401,35874300,0.03%
07/24/2020,3310.8899,3349.54,3349.54,3294.8899,34261300,-1.8%
07/27/2020,3302.8401,3308.1699,3317.1799,3292.48,29102600,-0.24%
07/28/2020,3303.5601,3302.6799,3316.8201,3280.6699,31361200,0.02%
07/29/2020,3300.1599,3304.22,3314.96,3293.6201,35922800,-0.1%
07/30/2020,3208.2,3300.6101,3300.6101,3174.3799,60167300,-2.79%
07/31/2020,3174.3201,3211.21,3245.97,3174.3201,55693300,-1.06%
08/03/2020,3248.28,3177.76,3263.6499,3173.98,48849300,2.33%
08/04/2020,3254.29,3253.8401,3278.5601,3230.52,47676200,0.19%
08/05/2020,3268.3799,3258.3201,3293.1699,3258.3201,41255600,0.43%
08/06/2020,3240.3899,3264.0801,3286.1001,3223.75,65362700,-0.86%
08/07/2020,3252.6499,3240.52,3256.9199,3220.05,37015800,0.38%
08/10/2020,3259.71,3259.27,3276.6101,3239.25,26234200,0.22%
08/11/2020,3332.1201,3269.9099,3349.76,3269.9099,43225800,2.22%
08/12/2020,3363.1799,3327.8799,3377.4399,3321.46,39366300,0.93%
08/13/2020,3342.8501,3358.0901,3368.0701,3336.5701,27817400,-0.6%
08/14/2020,3305.05,3339.3301,3339.3301,3275.9099,30330400,-1.13%
08/17/2020,3305.8501,3305.6499,3319.1001,3285.99,23388300,0.02%
08/18/2020,3289.6399,3301.3601,3333.6399,3276.02,28149600,-0.49%
08/19/2020,3317.6201,3287.0801,3317.8401,3275.51,21319800,0.85%
08/20/2020,3273.98,3306.6899,3306.6899,3257.6001,27996100,-1.32%
08/21/2020,3259.75,3277.6101,3292.5701,3221.4199,35550800,-0.43%
08/24/2020,3331.74,3269.51,3338.47,3269.51,29471500,2.21%
08/25/2020,3329.71,3335.01,3373.47,3329.71,33085400,-0.06%
08/26/2020,3356.76,3328.4199,3357.8799,3315.3999,22971400,0.81%
08/27/2020,3331.04,3357.02,3359.1399,3326.6499,34252000,-0.77%
08/28/2020,3315.54,3333.1899,3339.74,3296.26,34916100,-0.47%
08/31/2020,3272.51,3320.6799,3346.1101,3266.55,38082400,-1.3%
09/01/2020,3277.5801,3279.1101,3311.3999,3245.03,39439400,0.15%
09/02/2020,3337.77,3284.3,3358.1101,3284.3,39209800,1.84%
09/03/2020,3304.22,3344.21,3396.02,3285.55,41864100,-1.01%
09/04/2020,3260.5901,3294.9299,3328.76,3234.8101,52021800,-1.32%
09/07/2020,3314.0701,3264.4299,3320.55,3264.4299,30641700,1.64%
09/08/2020,3267.3701,3314.8501,3320.3799,3241.6101,40316200,-1.41%
09/09/2020,3324.8301,3266.8701,3332.99,3266.8701,38254800,1.76%
09/10/2020,3312.77,3326.28,3337.72,3300.0801,37190800,-0.36%
09/11/2020,3315.8101,3312.78,3329.0901,3292.4199,36522100,0.09%
09/14/2020,3316.79,3319.9399,3346.3999,3309.0601,26472800,0.03%
09/15/2020,3332.26,3318.3999,3344.51,3307.3601,31133000,0.47%
09/16/2020,3338.8401,3332.1201,3348.77,3312.1899,39884600,0.2%
09/17/2020,3316.5701,3332.8601,3332.8601,3285.27,38205500,-0.67%
09/18/2020,3283.6899,3315.3,3326.79,3283.6899,137350900,-0.99%
09/21/2020,3160.95,3277.4199,3277.4199,3150.6101,67334300,-3.74%
09/22/2020,3164.1299,3165.72,3195.1799,3164.1299,42736000,0.1%
09/23/2020,3180.1101,3170.55,3223.72,3170.55,40764500,0.51%
09/24/2020,3159.6399,3166.02,3181.1299,3143.6101,36726900,-0.64%
09/25/2020,3137.0601,3159.28,3160.5601,3097.6699,34434700,-0.71%
09/28/2020,3223.1899,3144.52,3227.4299,3144.52,33765100,2.75%
09/29/2020,3214.3,3222.3201,3224.8301,3197.1001,26378700,-0.28%
09/30/2020,3193.6101,3208.9099,3225.9399,3181.03,31421800,-0.64%
10/01/2020,3194.0901,3207.1699,3224.3999,3178.1101,31975300,0.02%
10/02/2020,3190.9299,3180.8301,3190.9299,3147.28,29224800,-0.1%
10/05/2020,3220.22,3200.49,3224.3501,3199.6299,27974800,0.92%
10/06/2020,3233.3,3223.6399,3251.1101,3201.98,34419500,0.41%
10/07/2020,3233.4299,3229.9299,3245.6201,3219.3301,30795800,0.0%
10/08/2020,3255.76,3239.95,3270.27,3234.48,31560600,0.69%
10/09/2020,3273.1201,3256.8601,3276.3601,3254.1299,28062700,0.53%
10/12/2020,3298.1201,3276.5,3305.77,3272.5,24552700,0.76%
10/13/2020,3279.1899,3298.6299,3298.6299,3264.74,27899000,-0.57%
10/14/2020,3273.28,3279.2,3287.8401,3264.6101,24136500,-0.18%
10/15/2020,3192.6899,3269.8701,3269.8701,3174.6399,40918700,-2.46%
10/16/2020,3245.47,3197.29,3258.9299,3197.29,38098800,1.65%
10/19/2020,3242.51,3250.1299,3282.55,3226.4399,21113800,-0.09%
10/20/2020,3227.8701,3239.75,3250.97,3223.79,30353500,-0.45%
10/21/2020,3180.7,3232.6299,3238.0701,3176.95,30459900,-1.46%
10/22/2020,3171.4099,3180.96,3185.03,3135.48,28351500,-0.29%
10/23/2020,3198.8601,3167.96,3217.96,3162.3701,28506900,0.87%
10/26/2020,3105.25,3181.95,3181.95,3103.79,30262900,-2.93%
10/27/2020,3070.6001,3109.0801,3112.3201,3065.6499,40133600,-1.12%
10/28/2020,2963.54,3058.8601,3058.8601,2932.95,59924100,-3.49%
10/29/2020,2960.03,2961.49,2985.5,2920.8701,55410200,-0.12%
